Index,prompt_idx,system_prompt_idx,temperature,frequency_penalty
929,8,-1,1.0,0.0
930,8,-1,1.0,0.0
931,8,-1,1.0,0.0
932,8,-1,1.0,0.0
933,8,-1,1.0,0.0
934,8,-1,1.0,0.0
935,8,-1,1.0,0.0
936,8,-1,1.0,0.0
937,8,-1,1.0,0.0
938,8,-1,1.0,0.0
939,8,-1,1.0,0.0
940,8,-1,1.0,0.0
941,8,-1,1.0,0.0
942,8,-1,1.0,0.0
943,8,-1,1.0,0.0
944,8,-1,1.0,0.0
945,8,-1,1.0,0.0
946,8,-1,1.0,0.0
947,8,-1,1.0,0.0
948,8,-1,1.0,0.0
949,8,-1,1.0,0.0
950,8,-1,1.0,0.0
951,8,-1,1.0,0.0
952,8,-1,1.0,0.0
953,8,-1,1.0,0.0
954,8,-1,1.0,0.0
955,8,-1,1.0,0.0
956,8,-1,1.0,0.0
957,8,-1,1.0,0.0
958,8,-1,1.0,0.0
959,8,-1,1.0,0.0
960,8,-1,1.0,0.0
961,8,-1,1.0,0.0
962,8,-1,1.0,0.0
963,8,-1,1.0,0.0
964,8,-1,1.0,0.0
965,8,-1,1.0,0.0
966,8,-1,1.0,0.0
967,8,-1,1.0,0.0
968,8,-1,1.0,0.0
969,8,-1,1.0,0.0
970,8,-1,1.0,0.0
971,8,-1,1.0,0.0
972,8,-1,1.0,0.0
973,8,-1,1.0,0.0
974,8,-1,1.0,0.0
975,8,-1,1.0,0.0
976,8,-1,1.0,0.0
977,8,-1,1.0,0.0
978,8,-1,1.0,0.0
979,8,-1,1.0,0.0
980,8,-1,1.0,0.0
981,8,-1,1.0,0.0
982,8,-1,1.0,0.0
983,8,-1,1.0,0.0
984,8,-1,1.0,0.0
985,8,-1,1.0,0.0
986,8,-1,1.0,0.0
987,8,-1,1.0,0.0
988,8,-1,1.0,0.0
989,8,-1,1.0,0.0
990,8,-1,1.0,0.0
991,8,-1,1.0,0.0
992,8,-1,1.0,0.0
993,8,-1,1.0,0.0
994,8,-1,1.0,0.0
995,8,-1,1.0,0.0
996,8,-1,1.0,0.0
997,8,-1,1.0,0.0
998,8,-1,1.0,0.0
999,8,-1,1.0,0.0
1000,8,-1,1.0,0.0
1001,8,-1,1.0,0.0
1002,8,-1,1.0,0.0
1003,8,-1,1.0,0.0
1004,8,-1,1.0,0.0
1005,8,-1,1.0,0.0
1006,8,-1,1.0,0.0
1007,8,-1,1.0,0.0
1008,8,-1,1.0,0.0
1009,8,-1,1.0,0.0
1010,8,-1,1.0,0.0
1011,8,-1,1.0,0.0
1012,8,-1,1.0,0.0
1013,8,-1,1.0,0.0
1014,8,-1,1.0,0.0
1015,8,-1,1.0,0.0
1016,8,-1,1.0,0.0
1017,8,-1,1.0,0.0
1018,8,-1,1.0,0.0
1019,8,-1,1.0,0.0
1020,8,-1,1.0,0.0
1021,8,-1,1.0,0.0
1022,8,-1,1.0,0.0
1023,8,-1,1.0,0.0
1024,8,-1,1.0,0.0
1025,8,-1,1.0,0.0
1026,8,-1,1.0,0.0
1027,8,-1,1.0,0.0
1028,8,-1,1.0,0.0
1029,8,-1,1.0,0.0
1030,8,-1,1.0,0.0
1031,8,-1,1.0,0.0
1032,8,-1,1.0,0.0
1033,8,-1,1.0,0.0
1034,8,-1,1.0,0.0
1035,8,-1,1.0,0.0
1036,8,-1,1.0,0.0
1037,8,-1,1.0,0.0
1038,8,-1,1.0,0.0
1039,8,-1,1.0,0.0
1040,8,-1,1.0,0.0
1041,8,-1,1.0,0.0
1042,8,-1,1.0,0.0
1043,8,-1,1.0,0.0
1044,8,-1,1.0,0.0
1045,8,-1,1.0,0.0
1046,8,-1,1.0,0.0
1047,8,-1,1.0,0.0
1048,8,-1,1.0,0.0
1049,8,-1,1.0,0.0
1050,9,-1,1.0,0.0
1051,9,-1,1.0,0.0
1052,9,-1,1.0,0.0
1053,9,-1,1.0,0.0
1054,9,-1,1.0,0.0
1055,9,-1,1.0,0.0
1056,9,-1,1.0,0.0
1057,9,-1,1.0,0.0
1058,9,-1,1.0,0.0
1059,9,-1,1.0,0.0
1060,9,-1,1.0,0.0
1061,9,-1,1.0,0.0
1062,9,-1,1.0,0.0
1063,9,-1,1.0,0.0
1064,9,-1,1.0,0.0
1065,9,-1,1.0,0.0
1066,9,-1,1.0,0.0
1067,9,-1,1.0,0.0
1068,9,-1,1.0,0.0
1069,9,-1,1.0,0.0
1070,9,-1,1.0,0.0
1071,9,-1,1.0,0.0
1072,9,-1,1.0,0.0
1073,9,-1,1.0,0.0
1074,9,-1,1.0,0.0
1075,9,-1,1.0,0.0
1076,9,-1,1.0,0.0
1077,9,-1,1.0,0.0
1078,9,-1,1.0,0.0
1079,9,-1,1.0,0.0
1080,9,-1,1.0,0.0
1081,9,-1,1.0,0.0
1082,9,-1,1.0,0.0
1083,9,-1,1.0,0.0
1084,9,-1,1.0,0.0
1085,9,-1,1.0,0.0
1086,9,-1,1.0,0.0
1087,9,-1,1.0,0.0
1088,9,-1,1.0,0.0
1089,9,-1,1.0,0.0
1090,9,-1,1.0,0.0
1091,9,-1,1.0,0.0
1092,9,-1,1.0,0.0
1093,9,-1,1.0,0.0
1094,9,-1,1.0,0.0
1095,9,-1,1.0,0.0
1096,9,-1,1.0,0.0
1097,9,-1,1.0,0.0
1098,9,-1,1.0,0.0
1099,9,-1,1.0,0.0
1100,9,-1,1.0,0.0
1101,9,-1,1.0,0.0
1102,9,-1,1.0,0.0
1103,9,-1,1.0,0.0
1104,9,-1,1.0,0.0
1105,9,-1,1.0,0.0
1106,9,-1,1.0,0.0
1107,9,-1,1.0,0.0
1108,9,-1,1.0,0.0
1109,9,-1,1.0,0.0
1110,9,-1,1.0,0.0
1111,9,-1,1.0,0.0
1112,9,-1,1.0,0.0
1113,9,-1,1.0,0.0
1114,9,-1,1.0,0.0
1115,9,-1,1.0,0.0
1116,9,-1,1.0,0.0
1117,9,-1,1.0,0.0
1118,9,-1,1.0,0.0
1119,9,-1,1.0,0.0
1120,9,-1,1.0,0.0
1121,9,-1,1.0,0.0
1122,9,-1,1.0,0.0
1123,9,-1,1.0,0.0
1124,9,-1,1.0,0.0
1125,9,-1,1.0,0.0
1126,9,-1,1.0,0.0
1127,9,-1,1.0,0.0
1128,9,-1,1.0,0.0
1129,9,-1,1.0,0.0
1130,9,-1,1.0,0.0
1131,9,-1,1.0,0.0
1132,9,-1,1.0,0.0
1133,9,-1,1.0,0.0
1134,9,-1,1.0,0.0
1135,9,-1,1.0,0.0
1136,9,-1,1.0,0.0
1137,9,-1,1.0,0.0
1138,9,-1,1.0,0.0
1139,9,-1,1.0,0.0
1140,9,-1,1.0,0.0
1141,9,-1,1.0,0.0
1142,9,-1,1.0,0.0
1143,9,-1,1.0,0.0
1144,9,-1,1.0,0.0
1145,9,-1,1.0,0.0
1146,9,-1,1.0,0.0
1147,9,-1,1.0,0.0
1148,9,-1,1.0,0.0
1149,9,-1,1.0,0.0
1150,9,-1,1.0,0.0
1151,9,-1,1.0,0.0
1152,9,-1,1.0,0.0
1153,9,-1,1.0,0.0
1154,9,-1,1.0,0.0
1155,9,-1,1.0,0.0
1156,9,-1,1.0,0.0
1157,9,-1,1.0,0.0
1158,9,-1,1.0,0.0
1159,9,-1,1.0,0.0
1160,9,-1,1.0,0.0
1161,9,-1,1.0,0.0
1162,9,-1,1.0,0.0
1163,9,-1,1.0,0.0
1164,9,-1,1.0,0.0
1165,9,-1,1.0,0.0
1166,9,-1,1.0,0.0
1167,9,-1,1.0,0.0
1168,9,-1,1.0,0.0
1169,9,-1,1.0,0.0
1170,9,-1,1.0,0.0
1171,9,-1,1.0,0.0
1172,9,-1,1.0,0.0
1173,9,-1,1.0,0.0
1174,9,-1,1.0,0.0
1175,9,-1,1.0,0.0
1176,9,-1,1.0,0.0
1177,9,-1,1.0,0.0
1178,9,-1,1.0,0.0
1179,9,-1,1.0,0.0
1180,9,-1,1.0,0.0
1181,9,-1,1.0,0.0
1182,9,-1,1.0,0.0
1183,9,-1,1.0,0.0
1184,9,-1,1.0,0.0
1185,9,-1,1.0,0.0
1186,9,-1,1.0,0.0
1187,9,-1,1.0,0.0
1188,9,-1,1.0,0.0
1189,9,-1,1.0,0.0
1190,9,-1,1.0,0.0
1191,9,-1,1.0,0.0
1192,9,-1,1.0,0.0
1193,9,-1,1.0,0.0
1194,9,-1,1.0,0.0
1195,9,-1,1.0,0.0
1196,9,-1,1.0,0.0
1197,9,-1,1.0,0.0
1198,9,-1,1.0,0.0
1199,9,-1,1.0,0.0
